stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,location_accuracy,date_opened,date_opened_min,date_opened_max,date_precision,date_closed
n01088,"Node (40.094,-75.139)",40.09401,-75.138605,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01089,"Node (40.033,-75.141)",40.033307,-75.140703,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01090,"Node (40.023,-75.159)",40.023308,-75.159403,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01091,"Node (40.014,-75.162)",40.013707,-75.161798,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01092,"Node (41.985,-84.682)",41.985222,-84.682317,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01093,"Node (41.934,-85.010)",41.934285,-85.009855,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01094,"Node (41.784,-85.662)",41.783963,-85.661657,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01095,"Node (41.670,-86.265)",41.670307,-86.265409,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01096,"Node (41.709,-86.538)",41.709164,-86.537687,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01097,"Node (41.663,-86.239)",41.663109,-86.238905,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01098,"Node (41.682,-85.965)",41.681988,-85.965093,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01099,"Node (41.757,-87.595)",41.757061,-87.595442,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01100,"Node (41.724,-87.549)",41.723507,-87.548605,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01101,"Node (41.621,-86.707)",41.62138,-86.707052,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01102,"Node (41.712,-87.532)",41.712342,-87.53182,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01103,"Node (41.622,-87.124)",41.621769,-87.123587,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01104,"Node (41.614,-87.075)",41.61356,-87.07498,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01105,"Node (41.654,-87.444)",41.654106,-87.444303,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01106,"Node (41.620,-87.174)",41.619522,-87.173811,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01107,"Node (41.638,-87.424)",41.638008,-87.424009,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01108,"Node (41.631,-87.410)",41.630566,-87.410253,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01109,"Node (41.629,-87.406)",41.629082,-87.406187,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01110,"Node (41.605,-87.243)",41.605221,-87.243345,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01111,"Node (41.605,-87.309)",41.605408,-87.309408,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01112,"Node (41.606,-87.337)",41.605908,-87.337408,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01113,"Node (41.759,-85.708)",41.7591,-85.707714,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01114,"Node (41.707,-87.524)",41.706909,-87.524276,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01115,"Node (40.752,-84.101)",40.752007,-84.101308,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01116,"Node (40.745,-84.101)",40.74477,-84.101308,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01117,"Node (40.724,-84.104)",40.72395,-84.104108,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01118,"Node (40.274,-84.159)",40.273834,-84.158833,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01119,"Node (40.032,-84.202)",40.031735,-84.202145,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01120,"Node (39.763,-84.179)",39.762608,-84.178906,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01121,"Node (42.498,-90.647)",42.497608,-90.646903,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01122,"Node (42.380,-90.451)",42.379563,-90.451308,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01123,"Node (41.860,-87.631)",41.860462,-87.630781,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01124,"Node (41.860,-87.620)",41.860108,-87.620306,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01125,"Node (41.861,-87.637)",41.860813,-87.636801,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01126,"Node (41.771,-87.593)",41.770508,-87.592703,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01127,"Node (38.536,-89.134)",38.535789,-89.134039,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01128,"Node (38.517,-89.140)",38.516578,-89.139517,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01129,"Node (42.254,-89.090)",42.254009,-89.090308,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01130,"Node (42.228,-89.004)",42.228207,-89.004408,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01131,"Node (42.060,-88.366)",42.060307,-88.365805,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01132,"Node (42.017,-88.275)",42.017006,-88.274702,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01133,"Node (41.977,-88.276)",41.976608,-88.275603,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01134,"Node (41.926,-88.238)",41.92572,-88.237639,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01135,"Node (41.883,-88.209)",41.883114,-88.209021,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01136,"Node (41.883,-88.254)",41.882649,-88.254187,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01137,"Node (42.303,-89.622)",42.303318,-89.622199,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01138,"Node (41.882,-88.300)",41.881688,-88.29991,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01139,"Node (40.124,-77.180)",40.123909,-77.17969,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01140,"Node (40.088,-76.697)",40.088425,-76.696772,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01141,"Node (41.083,-81.494)",41.083081,-81.493786,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01142,"Node (41.084,-81.488)",41.084351,-81.487568,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01143,"Node (41.024,-81.594)",41.023907,-81.593906,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01144,"Node (40.995,-81.609)",40.994606,-81.608906,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01145,"Node (40.923,-81.641)",40.922509,-81.640705,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01146,"Node (40.839,-81.768)",40.839493,-81.768055,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01147,"Node (40.901,-81.728)",40.900547,-81.727871,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01148,"Node (41.143,-81.470)",41.142708,-81.470402,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01149,"Node (41.238,-81.441)",41.238007,-81.441303,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01150,"Node (40.921,-81.046)",40.920857,-81.045765,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01151,"Node (40.741,-80.321)",40.740906,-80.320507,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01152,"Node (40.814,-80.328)",40.813767,-80.328357,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01153,"Node (40.695,-80.295)",40.695408,-80.294902,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01154,"Node (40.689,-80.285)",40.689309,-80.284702,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01155,"Node (40.795,-81.368)",40.795407,-81.368206,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01156,"Node (40.790,-81.383)",40.790116,-81.383442,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01157,"Node (40.803,-81.532)",40.803208,-81.532307,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01158,"Node (40.793,-81.528)",40.792908,-81.5275,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01159,"Node (40.834,-81.779)",40.833786,-81.779186,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01160,"Node (40.487,-80.073)",40.48708,-80.072612,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01161,"Node (40.470,-80.058)",40.469906,-80.057605,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01162,"Node (40.460,-80.048)",40.459809,-80.047603,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01163,"Node (40.455,-80.042)",40.454998,-80.041728,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01164,"Node (40.446,-80.030)",40.445523,-80.029994,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01165,"Node (40.812,-82.584)",40.81155,-82.584469,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01166,"Node (40.768,-82.512)",40.768406,-82.512303,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01167,"Node (40.836,-80.519)",40.836231,-80.519061,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01168,"Node (41.854,-87.637)",41.854126,-87.636541,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01169,"Node (41.839,-87.665)",41.839333,-87.665342,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01170,"Node (41.836,-87.687)",41.835957,-87.686987,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01171,"Node (41.833,-87.698)",41.832508,-87.698202,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01172,"Node (41.826,-87.718)",41.826107,-87.718405,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01173,"Node (41.820,-87.739)",41.819653,-87.738516,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01174,"Node (41.806,-87.782)",41.805508,-87.781706,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01175,"Node (41.782,-87.824)",41.781708,-87.823706,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01176,"Node (41.553,-88.074)",41.552509,-88.074309,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01177,"Node (41.524,-88.079)",41.524109,-88.079008,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01178,"Node (40.155,-89.355)",40.155254,-89.35491,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01179,"Node (40.479,-89.008)",40.478893,-89.008139,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01180,"Node (39.474,-89.770)",39.473842,-89.770377,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01181,"Node (39.449,-89.776)",39.448826,-89.775809,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01182,"Node (38.968,-90.184)",38.967506,-90.183608,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01183,"Node (41.747,-88.334)",41.746792,-88.334097,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01184,"Node (41.759,-88.308)",41.759308,-88.307905,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01185,"Node (41.726,-88.348)",41.725807,-88.347609,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01186,"Node (41.589,-88.929)",41.58923,-88.929243,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
n01187,"Node (41.355,-89.604)",41.355488,-89.604422,Railway network node (line endpoint / junction),0,1,18500101,18450101,18500101,window_1845_1850,
